Jugador,Goles_por_90,Asistencias_por_90,Tiros_por_90,Tiros_al_arco_por_90,Efectividad_Tiros,Goles Esperados (xG),Asistencias Esperadas (xAG),Diferencia_Goles,Diferencia_Asistencias,Acciones Creadoras de Gol (SCA) por 90,Contribuciones de Gol (GCA) por 90,xOVA,Tacleadas_por_90,Intercepciones_por_90,Bloqueos_por_90,PPDA,Porcentaje de Pases Completados,Pases_progresivos_por_90,Regates_exitosos_por_90,Conducciones_por_90,Conducciones_progresivas_por_90,Tarjetas_amarillas_por_90,Tarjetas_rojas_por_90,Minutos,Goles_Favor,Goles_Contra,Resultado_Final_Num,Posicion_Normalizada,Posición,Ranking_Ofensivo,Ranking_Defensivo,Ranking_Creacion_Juego,Ranking_Pases
Jarell Quansah,0.1176470588235294,0.0,0.3529411764705882,0.2352941176470588,0.3,0.0588235294117647,0.0,-0.0588235294117647,0.0,0.8949579831932772,0.0588235294117647,-1.6352941176470588,1.8091154247393668,6.377684918856552,1.107142857142857,141.51597222222222,0.8744117647058823,9.739884992089465,5.676470588235294,90.5814825519136,1.2374922564257271,0.0588235294117647,0.0,1190.0,41,19,11,Defensor,"['CB', 'RB']",0.04529448445351959,0.42000332341863067,0.43137513200665745,0.8573235500700502
Jarrad Branthwaite,0.0857142857142857,0.0,0.4346938775510204,0.1142857142857142,0.25,0.0457142857142857,0.0285714285714285,-0.04,0.0285714285714285,0.7142857142857143,0.1142857142857142,-0.88,1.920408163265306,1.445918367346939,1.457142857142857,119.41574829931972,0.7803428571428572,2.1489795918367345,0.1428571428571428,21.96326530612245,0.0571428571428571,0.2285714285714285,0.0,3116.0,38,46,-2,Defensor,"['CB', 'CB,LB']",0.059741069572705426,0.20056807393590717,0.02300224063383444,0.643339460169484
Jarrod Bowen,0.4719329033434373,0.1764705882352941,2.4766278460241127,1.091938828999248,0.2351190476190476,0.35,0.1617647058823529,-0.1205882352941176,-0.0147058823529411,2.387731613373749,0.3539553752535497,-0.4272727272727272,1.2790489365425906,0.5588235294117647,1.109759443315168,180.848275862069,0.6905,1.5324543610547667,1.0003304692663582,19.77797754529063,2.6702809010264974,0.0588235294117647,0.0,3019.0,55,63,2,Delantero,"['RW', 'RW,FW', 'RM,FW', 'FW', 'FW,AM', 'FW,RW', 'FW,RM', 'FW,LW', 'RW,LW']",0.4684852115861935,0.10849173431279235,0.15791460198284776,0.4389686163080264
Jayden Bogle,0.1961420932009167,0.0,1.0857258813656312,0.4566801749240223,0.1578947368421052,0.0676470588235294,0.0235294117647058,-0.0205882352941176,0.0235294117647058,1.080806913237612,0.0389273356401384,-0.5757575757575758,2.1314965311505105,1.0130862295047205,1.3315684393364111,216.0332983193277,0.6978529411764706,1.8788989595995544,0.884707856584922,18.73707359667276,1.2044215300270664,0.2734397129638372,0.0,2788.0,30,96,-22,Defensor,"['WB', 'RB', 'RB,WB', 'WB,CB', 'RB,RM', 'WB,RB', 'RB,CB']",0.07552239353442479,0.1835198020143912,0.07706144988438261,0.4556947850974882
Jean-Philippe Mateta,0.5551804511718141,0.358961038961039,1.7001531212271366,1.09652479416262,0.3966666666666666,0.3142857142857143,0.0914285714285714,-0.1428571428571428,-0.0514285714285714,3.0360460022430225,0.6074696995106185,-0.6371428571428571,1.2959606110377442,0.1423578310976761,0.3932640144665461,411.2463768115942,0.7287428571428571,1.1432900224483595,1.5537607613899158,19.411117529788346,0.9253430596527106,0.1066536203522505,0.0,2282.0,54,57,-3,Delantero,"['FW', 'DM']",0.3694004810404728,0.05370993705231108,0.1387032613557356,0.5259618980725551
Jefferson Lerma,0.0357142857142857,0.0357142857142857,1.2611305889936677,0.3336886993603411,0.0185185185185185,0.0928571428571428,0.075,0.0571428571428571,0.0392857142857142,1.995427097760846,0.1428571428571428,-0.8321428571428572,1.6978982190710212,1.294932334454153,1.1198042691837762,186.93778659611996,0.8038214285714286,4.029554567296371,0.3945182724252492,29.103418418935124,0.5033222591362126,0.2979744136460554,0.0,2400.0,38,49,-6,Mediocampista,"['DM', 'LM,DM', 'RM,CM', 'DM,CM', 'RM,DM', 'LM', 'RM', 'CM', 'LM,RM', 'CB,CM', 'CB']",0.14716646375864842,0.16567643456004869,0.1330367232950273,0.6967475507858465
Jeffrey Schlupp,0.2518740629685158,0.153735632183908,1.062229036747548,0.7459547443646746,0.1666666666666666,0.0620689655172413,0.0758620689655172,-0.0068965517241379,0.0068965517241379,2.395343386779748,0.5416666666666666,-0.8620689655172413,3.0313066558200026,0.5037134339065001,0.7474605394859251,277.2536231884058,0.741,2.917130496969281,1.421550691966339,19.280843289477502,1.3283374588514276,0.1241379310344827,0.0,1352.0,43,44,-1,Delantero,"['LW', 'RW,LM', 'AM', 'RM', 'LM', 'LW,LM', 'RW', 'LW,RW', 'LW,AM', 'CM']",0.11920598628143839,0.1740133935677137,0.17657218876386455,0.5538439435540514
Jeremy Doku,0.1038357225881441,0.2881191973291493,3.317167078783996,1.5619667787556932,0.0378787878787878,0.0896551724137931,0.1586206896551724,-0.0137931034482758,-0.1172413793103448,6.114358878173525,0.6473687289924741,-1.406896551724138,2.3458812551711783,0.6802098950524738,0.6674765098986718,193.49444444444444,0.8034137931034483,2.796099941692913,6.202907357182746,51.96266067774829,13.661855561690256,0.1224732461355529,0.0,1595.0,77,26,19,Delantero,"['RW', 'LW', 'LW,RW', 'WB', 'RM', 'LM']",0.22230305549781762,0.14510633143023324,0.7657399028263605,0.6958202783545331
Joachim Andersen,0.0526315789473684,0.0789473684210526,0.5526315789473685,0.2105263157894736,0.0784313725490196,0.0473684210526315,0.0710526315789473,-0.0052631578947368,-0.0078947368421052,1.2392900856793143,0.1328029375764993,-0.8973684210526316,1.4749082007343943,1.079538734476641,0.868421052631579,190.13770913770915,0.7596842105263157,3.873867121422579,0.3684210526315789,36.055196457304746,0.5526315789473685,0.1854345165238678,0.0,3415.0,57,58,-2,Defensor,['CB'],0.10097747486571342,0.13181891434503074,0.10760435526238751,0.5963460187727474
Joe Gomez,0.0,0.03125,1.38217644424541,0.0814732142857142,0.0,0.021875,0.03125,0.021875,2.6020852139652106e-18,3.674049001834879,0.5390625,-1.55625,3.2456109148204737,1.351892405367621,1.213406335677507,141.51293103448276,0.8315625,6.420502135098674,0.5390625,50.32911930973861,2.915985576923077,0.414163961038961,0.0,1786.0,76,37,18,Defensor,"['RB', 'CB', 'CB,RB', 'LB', 'CM,RB', 'LB,RB', 'CM,LB,RB', 'LB,CM']",0.039970250467678325,0.2490370306162505,0.33178793953291424,0.7598518014494602
Joel Ward,0.0,0.0384615384615384,0.3846153846153846,0.0,0.0,0.0346153846153846,0.0115384615384615,0.0346153846153846,-0.0269230769230769,0.6153846153846154,0.1153846153846153,-0.976923076923077,1.990135527251116,0.5422138836772983,0.7364755044095073,211.38416149068323,0.6786,2.5987545764696285,0.3114446529080675,22.793504433935475,0.6440238384284296,0.1538461538461538,0.0,1980.0,32,37,-3,Defensor,"['RB', 'CB', 'WB']",0.03345698159666154,0.12425763975530396,0.05434295732859558,0.411898984739161
Joelinton,0.1,0.05,1.3366273082130613,0.5659003831417625,0.053030303030303,0.15,0.135,0.05,0.0849999999999999,3.443723046434969,0.15,-1.18,3.4809630248801238,1.4925771046815348,2.008778676514666,127.93289241622574,0.8361000000000001,4.010639141958636,1.0297338173018755,31.637016318920104,2.0946564781519017,0.3421626984126984,0.0,1279.0,39,33,0,Mediocampista,"['LM', 'LM,LW', 'LW,CM,LM', 'LM,CM', 'LW,LM', 'CM', 'RM', 'RM,LM']",0.2566150488463938,0.30653618392216736,0.23670211839384067,0.7701735202094375
John McGinn,0.1812725090036014,0.1142857142857142,1.1711610334800715,0.4125017448840001,0.1666666666666666,0.1371428571428571,0.1285714285714285,-0.0342857142857142,0.0142857142857142,3.1246604348508003,0.4016806722689076,-1.1058823529411763,1.7517618448140304,0.6085003330211526,0.9659581542311202,163.4906620315711,0.7819714285714285,5.616172249778243,1.587340886155726,29.50082251664569,1.740311056781313,0.266956053390784,0.0401785714285714,2999.0,72,56,10,Mediocampista,"['LW,AM', 'AM', 'LM', 'RW', 'LM,AM', 'RM,LM', 'LM,RM', 'AM,LM', 'CM', 'CM,RM', 'RM', 'LW,DM', 'AM,DM', 'DM', 'CM,DM', 'DM,AM', 'FW', 'DM,CM', 'CM,FW', 'DM,LM']",0.2385960744721917,0.1270749200069808,0.2859843031836459,0.6470440676110811
John Stones,0.0625,0.0,0.25,0.125,0.3333333333333333,0.0625,0.00625,3.469446951953614e-18,0.00625,1.4510135135135136,0.0,-1.3875,0.1385135135135135,0.6428571428571428,0.8941953316953317,188.55454545454543,0.8734375,4.316240824392999,0.0625,45.10852110580372,1.0714285714285714,0.125,0.0,1064.0,38,14,10,Defensor,"['CM', 'DM', 'CB', 'RB,CB', 'RB']",0.05456895655788827,0.04605179741682656,0.12838145523162928,0.8551073327054464
Jonny Evans,0.0,0.0444664031620553,0.0434782608695652,0.0,0.0,0.0043478260869565,0.0478260869565217,0.0043478260869565,0.0043478260869565,0.6333206466187239,0.1667490118577075,-0.9130434782608696,1.7582736629689644,1.3225660875555063,1.691180676742924,167.33564814814815,0.8921818181818182,1.9411016316849368,0.1889676819344338,43.276981110485245,0.3174153724179916,0.0906233630172865,0.0,1392.0,34,39,3,Defensor,"['CB', 'LW', 'RW', 'FW']",0.03908163357523071,0.19804267820549087,0.024983342830166767,0.8977461383517829
Jordan Ayew,0.1233023937469467,0.2121805161131003,1.8622941181581243,0.9851036359829716,0.125,0.1057142857142857,0.1228571428571428,-0.0085714285714285,-0.0771428571428571,2.7503315467135465,0.3616912793224937,-0.7914285714285715,2.306497146908899,0.6429890240789585,1.4051909815131254,187.3750744047619,0.7451428571428572,1.981280320733552,1.763944476459493,31.08613798393244,2.423961547810223,0.2769619539282461,0.0347490347490347,2543.0,52,50,-2,Delantero,"['RW', 'RM', 'LM,RW', 'RW,LW,LM', 'RW,LW', 'RW,FW', 'AM', 'LW,AM', 'LW', 'RW,LM', 'LW,RW']",0.2038928645663213,0.17755719289690292,0.19573647464865176,0.5632679449405713
Jordan Beyer,0.0,0.0666666666666666,0.3364341085271318,0.0,0.0,0.04,0.02,0.04,-0.0466666666666666,0.6790697674418605,0.0666666666666666,-0.5533333333333333,2.556886481894446,1.1318678984814696,1.5008176701709677,114.03406593406592,0.8783333333333334,1.713220770946161,0.2977168949771689,43.86583041308272,0.6,0.4155251141552512,0.0,1234.0,17,28,-7,Defensor,['CB'],0.0463936811473707,0.21853839039602901,0.02807144457507655,0.8662441734244302
Jordan Clark,0.0434782608695652,0.0434782608695652,0.955592779859249,0.3018341165648109,0.0333333333333333,0.0347826086956521,0.0521739130434782,-0.008695652173913,0.008695652173913,1.654062291258009,0.0434782608695652,-0.7090909090909091,2.1063183512156183,0.5861389427085488,1.687047976664394,203.38815192743763,0.6535000000000001,3.227213940445858,0.7205606470110105,25.01146502174445,1.6519219069769868,0.2890274525294134,0.0,1304.0,35,58,-13,Mediocampista,"['AM,WB', 'CM', 'DM,CM', 'RM', 'AM', 'AM,CM,RM', 'AM,RW,LW']",0.07157962278474146,0.1787758924161599,0.13958983327867278,0.3548025349594537
Josh Brownhill,0.237012987012987,0.0909090909090909,1.3195423377819882,0.5627705627705627,0.1296296296296296,0.0545454545454545,0.0666666666666666,-0.0666666666666666,0.006060606060606,3.240590674472036,0.2973484848484848,-0.5818181818181819,2.350225892195489,1.2983333996612851,1.3433026683605005,151.51214285714286,0.7574242424242424,3.996622128747497,0.2957950289410963,22.401526167157364,0.8117375049193232,0.1536796536796536,0.0802139037433155,2252.0,37,69,-16,Mediocampista,"['CM', 'DM', 'LM', 'AM', 'LM,DM', 'RM', 'FW', 'CM,LM', 'CM,LB']",0.10358521821835064,0.20883370028673295,0.17764943609712947,0.5912051360937127
Josh Cullen,0.0839024390243902,0.12,0.6792728601443317,0.2082543162510277,0.0694444444444444,0.02,0.06,-0.06,-0.0599999999999999,2.6757522608933955,0.32,-0.6480000000000001,1.859626424902472,0.6039024390243902,2.4353616246857968,132.95258799171842,0.85304,5.103146961153941,0.12,39.712532632522986,0.9110185438933042,0.4023962594973699,0.0,2057.0,26,51,-12,Mediocampista,"['CM', 'CM,DM', 'DM', 'RM,CM', 'CM,LM', 'CM,RM']",0.06508002494283943,0.2042701531282454,0.19145491032643605,0.8087079369133516
João Gomes,0.0588235294117647,0.0297422339722405,0.8186926991741938,0.2079831932773109,0.0526315789473684,0.0470588235294117,0.0352941176470588,-0.0117647058823529,0.0058823529411764,2.8002426635007267,0.1179775280898876,-0.8333333333333334,4.734156435291917,0.5814525181730958,2.185994555190525,122.43600394703336,0.8134117647058823,3.711635716289696,0.8202315909004058,29.24361816914002,1.3797700350676962,0.3451315212027703,0.0,2649.0,48,58,-2,Mediocampista,"['CM,DM', 'CM', 'DM,AM', 'DM,CM', 'DM', 'CM,RM,DM', 'AM', 'RM,CM']",0.06727841833054156,0.3320255107877194,0.18296317093513348,0.7185632537926732
João Palhinha,0.1212121212121212,0.0345224395857307,1.717098874016904,0.5454646433357255,0.1180555555555555,0.0939393939393939,0.0212121212121212,-0.0272727272727272,-0.009090909090909,1.5478786399550268,0.064825469888761,-0.90625,5.040510143524535,1.5178078562463249,1.800776332495547,72.28767654904019,0.8214545454545454,3.556888594230519,0.3369706935067308,28.41792737293542,0.2529670482742419,0.5993550905427836,0.0,2699.0,45,53,-7,Mediocampista,"['CM', 'CM,CB', 'DM', 'DM,CM', 'CM,DM']",0.09792268979548138,0.3741158396163348,0.09607255802218748,0.7368586413267466
João Pedro,0.4426926470770442,0.1293947082276187,3.319672479528778,0.8649061072411686,0.1777777777777777,0.3838709677419355,0.1193548387096774,0.0935483870967742,0.0225806451612903,4.376660405637799,0.4976759307130793,-0.732258064516129,1.5783303869181684,0.4434668741819929,0.6818898121646768,204.63541666666663,0.8082258064516129,4.426226856449144,1.998729291097585,36.52402468641807,3.785379911596585,0.1733655338968432,0.0,2045.0,45,53,-1,Mediocampista,"['AM', 'AM,FW', 'FW', 'LW,FW', 'LW,AM,FW', 'LW', 'LW,AM', 'FW,LW']",0.46050717106630656,0.09651759058931461,0.35997515741395664,0.7067664488116154
Joël Veltman,0.0854700854700854,0.175438596491228,0.503828071939527,0.4275753486279801,0.2,0.0185185185185185,0.0148148148148148,-0.0185185185185185,-0.0222222222222222,1.0294690975805527,0.175438596491228,-0.977777777777778,3.2980559745265627,0.9373219373219372,0.925925925925926,185.03715277777775,0.8206666666666668,4.949419173877378,0.037037037037037,32.507497375918426,1.03921568627451,0.1851851851851851,0.0,1588.0,39,46,-1,Defensor,"['RB', 'WB', 'RB,CB', 'CB']",0.021478556086745714,0.21715083225752935,0.13770341955781965,0.7350664069982762
Joško Gvardiol,0.1428571428571428,0.0357142857142857,1.2595540339208586,0.4646869983948635,0.1184210526315789,0.1107142857142857,0.0535714285714285,-0.0321428571428571,0.0178571428571428,2.0357761114636603,0.2857142857142857,-1.467857142857143,2.491472712680578,0.9692691029900332,1.3251521146739331,100.88953022286354,0.8585714285714285,5.432864441177569,0.9734384640974236,49.93218868093357,2.3870029786150155,0.1449195565343984,0.0,2328.0,74,26,20,Defensor,"['LB', 'LB,CB']",0.14382961665231467,0.1987236654422558,0.24762720265698393,0.8212906035921805
Julián Álvarez,0.8087637546090642,0.2744927472398403,3.1530628326065684,1.3357373551682954,0.1612903225806451,0.3638888888888889,0.1805555555555555,0.0583333333333333,-0.0416666666666666,3.8341142460930056,0.7410567424720443,-1.1222222222222222,0.7171755132890207,0.0555555555555555,3.3790347019381,240.20833333333331,0.8179444444444444,3.3363568961696317,0.586440184018718,33.017496240853,4.7309446232871535,0.0555555555555555,0.0,2647.0,93,33,24,Mediocampista,"['LM,AM,FW', 'AM', 'AM,RW', 'RW', 'CM,AM', 'AM,FW', 'CM', 'FW', 'FW,AM', 'CM,FW', 'LW', 'RW,FW', 'FW,LW']",0.4990184530820574,0.16759719502354026,0.30745694243848626,0.728874007619777
Justin Kluivert,0.3420781465725286,0.0419776119402985,2.5284934821859144,0.981754561887821,0.1046666666666666,0.190625,0.059375,-0.0281249999999999,0.028125,2.8188975397529736,0.1934104663050349,-0.8375,1.1561919086174937,0.4896956784913379,0.7456413159494018,282.4166666666667,0.6866875,2.905917792551522,1.0395163914532513,20.42298823852354,3.259027775480273,0.2094358567970866,0.0,1916.0,43,53,-3,Mediocampista,"['LW', 'RW,LW', 'FW', 'AM', 'AM,RW', 'AM,LW', 'LM,LW', 'LW,LM']",0.22391394720432356,0.08119516419271758,0.22221295370837565,0.4302960977906902
Jóhann Berg Guðmundsson,0.1648351648351648,0.243704807238109,1.2912294932391954,0.5336820713533043,0.0333333333333333,0.0692307692307692,0.0961538461538461,0.0307692307692307,-0.0192307692307692,7.216424015842825,0.4147495159540507,-0.5115384615384616,0.7849202150465461,1.0277637670165076,1.1389634041623304,278.25,0.7040384615384615,11.525079360883584,3.731201382886776,66.71391726292347,4.86853643196446,0.1153846153846153,0.0,1192.0,30,55,-15,Mediocampista,"['WB,RM', 'RM', 'RW', 'RM,CM', 'RM,RB', 'LM,RM', 'CM', 'LB', 'RW,RM', 'LM']",0.14485633883887888,0.1086888358336742,0.7185749361976682,0.46976535293453114
Kai Havertz,0.5537838692556154,0.330036855036855,2.168539636824327,0.953077048478372,0.2176245210727969,0.3324324324324325,0.1216216216216216,-0.0189189189189189,-0.0675675675675675,3.5804411433430845,0.9069223596332032,-0.9756756756756756,1.525135976467619,0.7544967123914492,1.1902269736927038,162.08763440860213,0.7876756756756758,3.8637669245332846,0.6472425327847015,24.44681209735427,2.134654055869209,0.3375307125307125,0.0,2634.0,91,27,24,Mediocampista,"['LM,FW', 'LM,FW,CM', 'LM', 'FW', 'RM', 'RM,LM', 'LM,RM', 'LM,CM', 'FW,LM']",0.4145651575499842,0.13412552216665957,0.2481431345759312,0.6600198547950928
Kaoru Mitoma,0.2697368421052631,0.2171052631578947,2.387746356565733,1.1140621460394171,0.1111111111111111,0.1789473684210526,0.1421052631578947,0.0210526315789473,-0.0684210526315789,3.925723023484105,0.5565789473684211,-0.9421052631578948,0.8523484104810088,0.2697368421052631,0.9630295250320924,167.2577777777778,0.779578947368421,4.257462432983463,2.4573019708525257,39.15600317148682,8.123221702031262,0.2105263157894736,0.0,1486.0,37,31,1,Delantero,"['LW', 'LM,LW', 'WB', 'LW,LM']",0.29029964226717286,0.06615468685770948,0.4798435727514041,0.641601749568993
Keane Lewis-Potter,0.1256079458044317,0.0333333333333333,3.769079152910341,1.4315486584318655,0.0875,0.2066666666666666,0.06,0.1066666666666666,0.0266666666666666,3.2778386674751747,0.2641025641025641,-0.7433333333333334,0.7135458292208848,0.295402251862926,0.5528806663211474,279.8615873015873,0.692,1.6915435236987846,1.9895521208485785,26.992522786500786,4.496819146460386,0.0,0.0,1441.0,41,50,-9,Delantero,"['LM,LW', 'LW', 'FW,LW', 'LB', 'LW,FW', 'LW,CM', 'RW', 'CM', 'FW', 'WB,FW', 'WB']",0.2394859003672141,0.04046895299719396,0.2647504635613365,0.4423807547410765
Kevin De Bruyne,0.4100548130457926,0.8857582078005078,3.2727198280658665,1.2035953455569135,0.09375,0.1333333333333333,0.6444444444444444,-0.0888888888888888,0.0888888888888889,7.014495055267864,1.2713965934388936,-0.7833333333333334,0.953090209022365,0.2667169431875314,0.2976384799748977,204.68055555555557,0.7329444444444444,8.067537675609852,0.5885225885225885,48.96785282964104,3.85250986452312,0.7767857142857142,0.0,1221.0,49,12,15,Mediocampista,"['DM', 'AM', 'CM', 'CM,AM']",0.7170257973625257,0.038290387509824046,0.5215628595628627,0.5355194964135963
Kieran Trippier,0.0357142857142857,0.4013061746437705,0.3130252100840336,0.0714285714285714,0.1428571428571428,0.0249999999999999,0.2678571428571428,-0.0107142857142857,-0.0892857142857142,3.7987907645526655,0.4485750822067957,-0.9928571428571428,2.1278315674095727,0.8774735700731906,1.8845141843553688,113.13718133718132,0.7678214285714285,9.083202706047356,0.5822981366459627,55.55248712388181,1.2612349287541105,0.1922268907563025,0.0,2236.0,59,47,1,Defensor,"['RB', 'LB,RB', 'RB,LB', 'RB,CB', 'LB']",0.2639561124803278,0.2038248907628812,0.3625060147953159,0.6148562283926404
Kobbie Mainoo,0.1325790968753061,0.0421348314606741,0.5019456858980385,0.2159124302086394,0.2777777777777778,0.0375,0.0249999999999999,-0.0875,-0.0166666666666666,1.8144130348645584,0.3505776689397202,-0.8624999999999999,2.132130743292938,1.00455278698397,0.9416259113856152,158.77846790890268,0.85025,2.929296090039783,1.4180394399816445,30.725815587997754,1.0931685485833842,0.1300977944236371,0.0,1924.0,42,38,2,Mediocampista,"['DM', 'CM', 'DM,AM']",0.04872947412180421,0.16399155754955455,0.1483135629776045,0.802361359427878
Konstantinos Mavropanos,0.0526315789473684,0.0,0.6592328278322925,0.1329170383586083,0.1,0.0631578947368421,0.0105263157894736,0.0105263157894736,0.0105263157894736,0.5789473684210527,0.0,-0.9055555555555556,1.6592328278322928,1.3157894736842106,1.1578947368421053,185.8407848324515,0.7622631578947369,2.351471900089206,0.1052631578947368,37.27029438001784,0.6066012488849242,0.1052631578947368,0.0,1500.0,29,35,0,Defensor,"['CB,AM', 'CB']",0.05917907427058606,0.16667199638130778,0.03615422870092038,0.6022125023944831
Kristoffer Ajer,0.0606060606060606,0.0358851674641148,0.8548564598496199,0.2857142857142857,0.0625,0.103030303030303,0.0727272727272727,0.0424242424242424,0.0424242424242424,2.185624462866945,0.1828308144097617,-0.778125,2.9043567217360184,0.5256826496357607,1.249450108195291,155.60906926406926,0.824121212121212,3.757822155268493,2.228319275682712,33.55368778830246,2.7647755256661197,0.2300555534949659,0.0,2329.0,45,60,-5,Defensor,"['LB', 'LM', 'LM,WB,CB', 'WB,LM', 'WB', 'CB', 'WB,LB', 'LB,LM,RW', 'LM,LW', 'AM', 'RB', 'LB,LM']",0.15454797402417444,0.1935007543641024,0.2477567026530181,0.7429246652077248
Kurt Zouma,0.0909090909090909,0.0,0.4848484848484848,0.2121212121212121,0.1923076923076923,0.0575757575757575,0.006060606060606,-0.0333333333333333,0.006060606060606,0.3939393939393939,0.0606060606060606,-0.86875,0.696969696969697,0.8787878787878788,1.1518556350017024,215.65093537414967,0.8186969696969697,1.6903891082941462,0.0606060606060606,25.81473775710818,0.212461695607763,0.0912495743956418,0.0,2838.0,53,68,0,Defensor,['CB'],0.04979119820109217,0.09769201597908025,0.0015069242370776286,0.7305858211770988
Kyle Walker,0.0,0.1346153846153846,0.521455223880597,0.09375,0.0,0.009375,0.075,0.009375,-0.05,2.0602696778422014,0.3632273777761076,-1.49375,1.1875,0.84375,0.6080685618729097,150.5645299145299,0.8805625,4.997683056062256,0.6610576923076923,49.587988765991504,2.373937096446185,0.0625,0.0,2767.0,79,29,20,Defensor,"['RB', 'RB,CB', 'WB,CB']",0.0691676626480982,0.09335803280036242,0.22898814114962432,0.8713149902624353
Leandro Trossard,0.7963039213219243,0.0330882352941176,3.43804887887928,1.3075976456574443,0.2923611111111111,0.2294117647058823,0.0764705882352941,-0.1235294117647058,0.0470588235294117,4.108512451542755,0.3468661528782636,-1.1588235294117646,1.3595761540325753,0.3747503593860046,1.406432728379188,184.58191856452729,0.6980882352941177,3.6249010674044015,2.089105765443502,32.476783631787015,4.451930943854088,0.0745650372825186,0.0,1649.0,81,26,20,Delantero,"['LM,LW', 'FW', 'LW', 'LM,LW,CM', 'LM,CM', 'WB']",0.27612579016225075,0.11797147766173813,0.3468621284330841,0.4562300224987512
Leon Bailey,0.5713538364955844,0.5237611900942204,2.4261772351744217,0.8609806200059532,0.1987654320987654,0.1771428571428571,0.26,-0.1085714285714285,0.0028571428571428,4.848077358442028,0.5726997289022773,-0.8588235294117648,0.5307889599709839,0.624478704847942,0.6660875376578601,237.5555555555556,0.7170857142857142,3.922776997599704,2.627438739481156,34.05995851548009,4.656264433091094,0.2743902758608641,0.0,2068.0,67,54,9,Mediocampista,"['RW', 'RM', 'RM,LW', 'RM,LM', 'RM,CM', 'WB', 'FW', 'RM,RW', 'FW,RW,RM', 'LW,RW,RM']",0.3987647355762094,0.05320792761117215,0.40363048803182255,0.49944470796427876
Levi Colwill,0.0434782608695652,0.0434782608695652,0.5080317831590534,0.1425426527242707,0.125,0.0521739130434782,0.0478260869565217,0.008695652173913,0.0043478260869565,1.3636964988781168,0.1304347826086956,-1.1782608695652177,2.22961162736548,1.2240802675585285,1.377902607848948,75.18809523809524,0.8381304347826087,3.4574544367300284,0.4298538989614504,37.84130493272044,1.1471248125552864,0.3315217391304347,0.0,1797.0,37,31,2,Defensor,"['CB,LB', 'CB', 'LB,CB', 'LB']",0.08376636873830805,0.20096689891858363,0.11783630901516293,0.7747922699144649
Lewis Cook,0.0,0.0919540229885057,0.3939393939393939,0.1212121212121212,0.0,0.006060606060606,0.1303030303030303,0.006060606060606,0.0393939393939394,2.532878433857535,0.1233019853709508,-1.0030303030303032,2.10666704014088,2.141227240699476,1.0495112263523962,105.3446127946128,0.758909090909091,4.52863125804462,0.6443662869230574,25.247129109466737,0.7005215560843407,0.1544715447154471,0.0514579759862778,2786.0,46,56,-3,Mediocampista,"['DM,CM', 'DM', 'DM,CB', 'DM,RB', 'CB,DM', 'CM,DM', 'CM,CB']",0.11774153927552394,0.22383144488008555,0.17446866431672126,0.5945828084819849
Lewis Dunk,0.0909090909090909,0.0303030303030303,1.0318704284221525,0.3803552769070011,0.087719298245614,0.0878787878787878,0.0272727272727272,-0.003030303030303,-0.003030303030303,1.4831691297208538,0.2196969696969697,-0.912121212121212,0.8225108225108225,0.9545454545454546,1.5734811165845648,153.8674851190476,0.9146969696969696,4.796312882519779,0.1515151515151515,76.30157486191969,1.0086580086580086,0.25,0.0378787878787878,2869.0,50,55,-1,Defensor,['CB'],0.0979226897954813,0.12826853408381492,0.1498377325075063,0.9489626808923146
Lewis Miley,0.0962566844919786,0.6477197620621282,0.9668812222279656,0.2513368983957219,0.0714285714285714,0.0705882352941176,0.0941176470588235,0.0117647058823529,-0.0823529411764705,2.304917461559893,0.29477858559154,-0.9470588235294118,2.133896773083569,0.5171589811378311,1.6572269063305864,142.39257369614512,0.8120588235294117,5.043394366440545,0.5106651445051974,28.31088260314993,1.010076470750628,0.099889012208657,0.0,1202.0,32,37,-3,Mediocampista,"['CM', 'RM', 'RM,LM', 'LM', 'LM,CM']",0.14422218690011862,0.17527989806388442,0.19241468790258356,0.7154856387354123
Lloyd Kelly,0.0,0.139751552795031,0.181253529079616,0.0508187464709203,0.0,0.008695652173913,0.0521739130434782,0.008695652173913,0.008695652173913,1.740736463960218,0.2267080745341614,-0.9608695652173914,1.2148572530332868,0.6214209968186638,1.775434003959985,214.78718820861675,0.7178695652173913,3.1537799422210875,0.1304347826086956,32.525370705646424,1.025140818884191,0.0869565217391304,0.0,1559.0,29,41,-4,Defensor,"['CB,DM', 'CB', 'CB,LB', 'LB', 'LB,CB']",0.04720613087760838,0.1410884214151779,0.11071134876202149,0.5012277798907838
Lorenz Assignon,0.0666666666666666,0.1340823970037453,0.6666666666666666,0.2666666666666666,0.0714285714285714,0.02,0.1733333333333333,-0.0466666666666666,0.04,1.7148129249929709,0.1340823970037453,-0.6133333333333334,2.462287525208873,1.4212618841832323,1.553846153846154,95.10348639455783,0.7334666666666667,2.450872461323253,0.8842832002165968,20.370333885238445,2.710928068366812,0.5179487179487179,0.1538461538461538,1234.0,18,32,-6,Defensor,['RB'],0.17096930645049546,0.23070292073667803,0.156506001400006,0.536707426090288
